"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","x","y","r"
"1",NA,NA,3.71366750857922,NA,13.5857419265941,NA,26.4838239915838,NA,10.240125623227,21.9502371775901,NA,NA,NA,-10,10,14.142135623731
"2",NA,NA,10.7391622590739,NA,18.2278865249563,NA,NA,NA,6.2380117786081,15.7815703214423,26.4490174542734,NA,NA,-9.59183673469388,9.28193535518046,13.3475711604311
"3",NA,NA,1.69944435917411,NA,9.35358310792617,NA,NA,NA,9.24600783067307,13.425326869557,10.0297323500039,NA,NA,-9.18367346938776,8.68611666078242,12.6407468544014
"4",NA,NA,7.53740850615214,NA,8.69648193968043,NA,NA,NA,10.5004583618152,16.9005309031159,24.0634258514391,NA,NA,-8.77551020408163,8.20531903601639,12.014026794741
"5",NA,NA,4.37691063431055,NA,9.62352164752334,NA,NA,NA,-0.686061284042741,9.31554068305876,22.1709407144637,NA,NA,-8.36734693877551,7.83231760009293,11.4611384156445
"6",NA,NA,1.07499903153506,NA,9.89715918079802,NA,NA,NA,8.79697909689908,13.2348333694776,18.1156494976331,NA,NA,-7.95918367346939,7.55988747222256,10.9772721265663
"7",NA,NA,3.72476395220816,NA,5.6356265351955,NA,NA,NA,6.82909119365016,12.7866135274624,25.5988009304966,NA,NA,-7.55102040816327,7.38080377161582,10.5590801455239
"8",NA,NA,3.75600334116118,NA,11.0275138687637,NA,NA,NA,7.01388897782141,10.7468374413939,19.3882615189512,NA,NA,-7.14285714285714,7.28784161748323,10.2045599417508
"9",NA,NA,1.2438426599839,NA,10.1575139391083,NA,NA,NA,6.00430409549677,12.1628156887856,9.96241670947503,NA,NA,-6.73469387755102,7.27377612903534,9.91281598737954
"10",NA,NA,6.36842411512519,NA,1.66966426591729,NA,20.1811755963662,NA,6.19818390932751,15.5907390121312,22.5120260076071,NA,NA,-6.3265306122449,7.33138242548266,9.68370579150089
"11",NA,NA,1.20712468485944,NA,12.2649368915572,NA,16.243683234553,NA,8.23058716590509,14.4828263791859,20.4357583627406,NA,NA,-5.91836734693878,7.45343562603575,9.51739327151978
"12",6.69611686209637,NA,2.40342727067522,NA,9.71816946887934,NA,19.3890248952461,NA,7.94084062173351,8.03133221445032,12.8263421194047,NA,NA,-5.51020408163265,7.63271084990513,9.41385276810194
"13",2.74764685825793,NA,7.98800130745606,NA,14.5311428297964,NA,15.8507362343384,NA,2.48408071763238,7.48370141938205,19.2078792584997,NA,NA,-5.10204081632653,7.86198321630132,9.37238499982078
"14",3.4469465034578,NA,6.00126322755883,NA,20.3869277149601,NA,9.65966045637748,NA,4.06328383875969,10.9077999190926,12.3334832790328,NA,NA,-4.69387755102041,8.13402784443488,9.39121373614802
"15",2.92970519017161,NA,19.8709364229556,NA,13.0506079736567,NA,9.45395475545228,NA,2.44525079627641,9.59885446426798,19.0935610042305,NA,NA,-4.28571428571429,8.44161985351632,9.46722201546243
"16",4.87469232158982,NA,NA,NA,NA,NA,8.34261397437429,NA,5.69237304144405,6.59300977178848,NA,NA,NA,-3.87755102040816,8.77753436275619,9.59585907593656
"17",2.37416362074466,NA,NA,NA,NA,NA,7.70942337954968,NA,2.83137624779329,8.28887151239281,NA,NA,NA,-3.46938775510204,9.13454649136501,9.77121236071352
"18",9.72643092166567,NA,NA,NA,NA,NA,12.4371754356255,NA,4.3837695183016,10.3701134751201,NA,NA,NA,-3.06122448979592,9.50543135855331,9.98620652145223
